Raw Weather Data for La Canada Flintridge, CA
	Maximum Wind Gust
Date	(knots)	Station Used
2009-12-06	13.0	MOUNT WILSON
2009-12-07	30.0	MOUNT WILSON
2009-12-08	28.0	MOUNT WILSON
2009-12-09	11.0	MOUNT WILSON
2009-12-17	13.0	MOUNT WILSON
2009-12-19	9.0	MOUNT WILSON
2009-12-21	16.0	MOUNT WILSON
2009-12-22	21.0	MOUNT WILSON
2009-12-23	22.0	MOUNT WILSON
2009-12-24	9.0	MOUNT WILSON
2009-12-26	9.0	MOUNT WILSON
2009-12-28	12.0	MOUNT WILSON
2009-12-29	14.0	MOUNT WILSON
2009-12-30	16.0	MOUNT WILSON
2009-12-31	15.0	MOUNT WILSON
2009-12-11	15.0	MOUNT WILSON
2009-12-12	25.0	MOUNT WILSON
2009-12-13	35.0	MOUNT WILSON
2009-12-15	19.0	MOUNT WILSON
2010-01-02	18.0	MOUNT WILSON
2010-01-03	9.0	MOUNT WILSON
2010-01-04	15.0	MOUNT WILSON
2010-01-07	15.0	MOUNT WILSON
2010-01-12	12.0	MOUNT WILSON
2010-01-13	22.0	MOUNT WILSON
2010-01-14	22.0	MOUNT WILSON
2010-01-16	13.0	MOUNT WILSON
2010-01-17	14.0	MOUNT WILSON
2010-01-18	43.0	MOUNT WILSON
2010-01-19	35.0	MOUNT WILSON
2010-01-20	49.0	MOUNT WILSON
2010-01-21	42.0	MOUNT WILSON
2010-01-22	35.0	MOUNT WILSON
2010-01-23	26.0	MOUNT WILSON
2010-01-26	15.0	MOUNT WILSON
2010-01-27	12.0	MOUNT WILSON
2010-01-28	15.0	MOUNT WILSON
2010-01-29	9.0	MOUNT WILSON
2010-01-30	12.0	MOUNT WILSON
2010-01-31	13.0	MOUNT WILSON
2010-02-01	11.0	MOUNT WILSON
2010-02-02	11.0	MOUNT WILSON
2010-02-03	13.0	MOUNT WILSON
2010-02-04	14.0	MOUNT WILSON
2010-02-05	20.0	MOUNT WILSON
2010-02-06	33.0	MOUNT WILSON
2010-02-07	19.0	MOUNT WILSON
2010-02-08	11.0	MOUNT WILSON
2010-02-19	20.0	BURBANK-GLENDALE-PAS
2010-02-22	19.0	BURBANK-GLENDALE-PAS
2010-02-23	14.0	BURBANK-GLENDALE-PAS
2010-02-27	20.0	BURBANK-GLENDALE-PAS
2010-03-01	14.0	BURBANK-GLENDALE-PAS
2010-03-02	14.0	BURBANK-GLENDALE-PAS
2010-03-04	18.0	BURBANK-GLENDALE-PAS
2010-03-07	14.0	BURBANK-GLENDALE-PAS
2010-03-08	16.0	BURBANK-GLENDALE-PAS
2010-03-09	28.0	BURBANK-GLENDALE-PAS
2010-03-10	32.0	BURBANK-GLENDALE-PAS
2010-03-11	19.0	BURBANK-GLENDALE-PAS
2010-03-20	15.0	BURBANK-GLENDALE-PAS
2010-03-22	15.0	BURBANK-GLENDALE-PAS
2010-03-26	22.0	BURBANK-GLENDALE-PAS
2010-03-27	21.0	BURBANK-GLENDALE-PAS
2010-03-31	28.0	BURBANK-GLENDALE-PAS
2010-04-03	15.0	BURBANK-GLENDALE-PAS
2010-04-04	21.0	BURBANK-GLENDALE-PAS
2010-04-05	21.0	BURBANK-GLENDALE-PAS
2010-04-06	20.0	BURBANK-GLENDALE-PAS
2010-04-09	16.0	BURBANK-GLENDALE-PAS
2010-04-10	15.0	BURBANK-GLENDALE-PAS
2010-04-11	20.0	BURBANK-GLENDALE-PAS
2010-04-12	27.0	BURBANK-GLENDALE-PAS
2010-04-13	15.0	BURBANK-GLENDALE-PAS
2010-04-21	14.0	BURBANK-GLENDALE-PAS
2010-04-22	22.0	BURBANK-GLENDALE-PAS
2010-04-28	18.0	BURBANK-GLENDALE-PAS
2010-04-29	32.0	BURBANK-GLENDALE-PAS
2010-04-30	29.0	BURBANK-GLENDALE-PAS
2010-05-01	22.0	BURBANK-GLENDALE-PAS
2010-05-02	15.0	BURBANK-GLENDALE-PAS
2010-05-05	15.0	BURBANK-GLENDALE-PAS
2010-05-06	15.0	BURBANK-GLENDALE-PAS
2010-05-09	18.0	BURBANK-GLENDALE-PAS
2010-05-10	18.0	BURBANK-GLENDALE-PAS
2010-05-11	25.0	BURBANK-GLENDALE-PAS
2010-05-12	20.0	BURBANK-GLENDALE-PAS
2010-05-14	16.0	BURBANK-GLENDALE-PAS
2010-05-20	22.0	BURBANK-GLENDALE-PAS
2010-05-21	15.0	BURBANK-GLENDALE-PAS
2010-05-22	22.0	BURBANK-GLENDALE-PAS
2010-05-23	26.0	BURBANK-GLENDALE-PAS
2010-05-24	21.0	BURBANK-GLENDALE-PAS
2010-05-25	19.0	BURBANK-GLENDALE-PAS
2010-05-26	14.0	BURBANK-GLENDALE-PAS
2010-05-29	18.0	BURBANK-GLENDALE-PAS
2010-06-01	15.0	BURBANK-GLENDALE-PAS
2010-06-04	15.0	BURBANK-GLENDALE-PAS
2010-06-09	15.0	BURBANK-GLENDALE-PAS
2010-06-10	15.0	BURBANK-GLENDALE-PAS
2010-06-11	15.0	BURBANK-GLENDALE-PAS
2010-06-12	15.0	BURBANK-GLENDALE-PAS
2010-06-17	15.0	BURBANK-GLENDALE-PAS
2010-06-19	15.0	BURBANK-GLENDALE-PAS
2010-06-20	15.0	BURBANK-GLENDALE-PAS
2010-06-21	15.0	BURBANK-GLENDALE-PAS
2010-06-25	16.0	BURBANK-GLENDALE-PAS
2010-06-26	14.0	BURBANK-GLENDALE-PAS
2010-06-29	15.0	BURBANK-GLENDALE-PAS
2010-07-03	18.0	BURBANK-GLENDALE-PAS
2010-07-04	14.0	BURBANK-GLENDALE-PAS
2010-07-07	15.0	BURBANK-GLENDALE-PAS
2010-07-10	18.0	BURBANK-GLENDALE-PAS
2010-07-11	14.0	BURBANK-GLENDALE-PAS
2010-07-16	15.0	BURBANK-GLENDALE-PAS
2010-07-18	18.0	BURBANK-GLENDALE-PAS
2010-07-19	16.0	BURBANK-GLENDALE-PAS
2010-07-20	15.0	BURBANK-GLENDALE-PAS
2010-07-24	14.0	BURBANK-GLENDALE-PAS
2010-07-31	15.0	BURBANK-GLENDALE-PAS
2010-08-08	15.0	BURBANK-GLENDALE-PAS
2010-08-13	14.0	BURBANK-GLENDALE-PAS
2010-08-17	16.0	BURBANK-GLENDALE-PAS
2010-08-21	16.0	BURBANK-GLENDALE-PAS
2010-08-23	15.0	BURBANK-GLENDALE-PAS
2010-08-26	15.0	BURBANK-GLENDALE-PAS
2010-08-28	15.0	BURBANK-GLENDALE-PAS
2010-08-29	14.0	BURBANK-GLENDALE-PAS
2010-09-09	15.0	BURBANK-GLENDALE-PAS
2010-09-20	18.0	BURBANK-GLENDALE-PAS
2010-09-28	16.0	BURBANK-GLENDALE-PAS
2010-09-30	16.0	BURBANK-GLENDALE-PAS
2010-10-05	16.0	BURBANK-GLENDALE-PAS
2010-10-06	20.0	BURBANK-GLENDALE-PAS
2010-10-12	15.0	BURBANK-GLENDALE-PAS
2010-10-13	18.0	BURBANK-GLENDALE-PAS
2010-10-14	15.0	BURBANK-GLENDALE-PAS
2010-10-19	16.0	BURBANK-GLENDALE-PAS
2010-10-25	28.0	BURBANK-GLENDALE-PAS
2010-10-26	22.0	BURBANK-GLENDALE-PAS
2010-10-27	20.0	BURBANK-GLENDALE-PAS
2010-10-29	16.0	BURBANK-GLENDALE-PAS
2010-10-30	21.0	BURBANK-GLENDALE-PAS
2010-11-06	18.0	BURBANK-GLENDALE-PAS
2010-11-08	28.0	BURBANK-GLENDALE-PAS
2010-11-09	26.0	BURBANK-GLENDALE-PAS
2010-11-11	40.0	BURBANK-GLENDALE-PAS
2010-11-12	18.0	BURBANK-GLENDALE-PAS
2010-11-19	16.0	BURBANK-GLENDALE-PAS
2010-11-21	16.0	BURBANK-GLENDALE-PAS
2010-11-28	28.0	BURBANK-GLENDALE-PAS
2010-11-29	28.0	BURBANK-GLENDALE-PAS
2010-12-10	20.0	BURBANK-GLENDALE-PAS
2010-12-11	18.0	BURBANK-GLENDALE-PAS
2010-12-17	21.0	BURBANK-GLENDALE-PAS
2010-12-18	20.0	BURBANK-GLENDALE-PAS
2010-12-19	22.0	BURBANK-GLENDALE-PAS
2010-12-20	21.0	BURBANK-GLENDALE-PAS
2010-12-21	20.0	BURBANK-GLENDALE-PAS
2010-12-22	20.0	BURBANK-GLENDALE-PAS
2010-12-26	21.0	BURBANK-GLENDALE-PAS
2010-12-30	33.0	BURBANK-GLENDALE-PAS
2010-12-31	23.0	BURBANK-GLENDALE-PAS
2010-12-06	18.0	BURBANK-GLENDALE-PAS
2011-01-14	20.0	BURBANK-GLENDALE-PAS
2011-01-26	15.0	MOUNT WILSON
2011-01-27	12.0	MOUNT WILSON
2011-01-29	17.0	BURBANK-GLENDALE-PAS
2011-01-30	21.0	MOUNT WILSON
2011-01-31	22.0	MOUNT WILSON
2011-02-02	15.0	MOUNT WILSON
2011-02-03	15.0	MOUNT WILSON
2011-02-04	9.0	MOUNT WILSON
2011-02-07	13.0	MOUNT WILSON
2011-02-08	24.0	MOUNT WILSON
2011-02-09	9.0	MOUNT WILSON
2011-02-10	11.0	MOUNT WILSON
2011-02-11	9.0	MOUNT WILSON
2011-02-12	9.0	MOUNT WILSON
2011-02-13	9.0	MOUNT WILSON
2011-02-14	17.0	MOUNT WILSON
2011-02-15	20.0	MOUNT WILSON
2011-02-16	28.0	MOUNT WILSON
2011-02-17	19.0	MOUNT WILSON
2011-02-18	24.0	MOUNT WILSON
2011-02-19	39.0	MOUNT WILSON
2011-02-20	21.0	MOUNT WILSON
2011-02-21	12.0	MOUNT WILSON
2011-02-22	19.0	MOUNT WILSON
2011-02-24	15.0	MOUNT WILSON
2011-02-25	18.0	MOUNT WILSON
2011-02-26	29.0	MOUNT WILSON
2011-02-27	21.0	MOUNT WILSON
2011-02-28	15.0	MOUNT WILSON
2011-03-01	9.0	MOUNT WILSON
2011-03-02	15.0	MOUNT WILSON
2011-03-03	19.0	MOUNT WILSON
2011-03-04	22.0	MOUNT WILSON
2011-03-06	14.0	BURBANK-GLENDALE-PAS
2011-03-07	15.0	MOUNT WILSON
2011-03-08	15.0	MOUNT WILSON
2011-03-12	15.0	BURBANK-GLENDALE-PAS
2011-03-15	17.0	BURBANK-GLENDALE-PAS
2011-03-17	11.0	MOUNT WILSON
2011-03-18	17.0	MOUNT WILSON
2011-03-19	19.0	MOUNT WILSON
2011-03-20	47.0	MOUNT WILSON
2011-03-21	48.0	MOUNT WILSON
2011-03-22	12.0	MOUNT WILSON
2011-03-23	13.0	MOUNT WILSON
2011-03-24	25.0	MOUNT WILSON
2011-03-25	22.0	MOUNT WILSON
2011-03-26	19.0	MOUNT WILSON
2011-03-27	24.0	MOUNT WILSON
2011-03-29	11.0	MOUNT WILSON
2011-03-30	15.0	MOUNT WILSON
2011-03-31	9.0	MOUNT WILSON
2011-04-01	12.0	MOUNT WILSON
2011-04-02	12.0	MOUNT WILSON
2011-04-03	15.0	MOUNT WILSON
2011-04-04	13.0	MOUNT WILSON
2011-04-05	14.0	MOUNT WILSON
2011-04-06	12.0	MOUNT WILSON
2011-04-07	20.0	MOUNT WILSON
2011-04-08	22.0	MOUNT WILSON
2011-04-09	15.0	MOUNT WILSON
2011-04-10	15.0	MOUNT WILSON
2011-04-11	13.0	MOUNT WILSON
2011-04-12	15.0	MOUNT WILSON
2011-04-13	12.0	MOUNT WILSON
2011-04-14	19.0	MOUNT WILSON
2011-04-15	9.0	MOUNT WILSON
2011-04-16	18.0	MOUNT WILSON
2011-04-17	13.0	MOUNT WILSON
2011-04-18	15.0	MOUNT WILSON
2011-04-19	13.0	MOUNT WILSON
2011-04-20	20.0	MOUNT WILSON
2011-04-21	31.0	MOUNT WILSON
2011-04-22	22.0	MOUNT WILSON
2011-04-23	22.0	MOUNT WILSON
2011-04-24	15.0	MOUNT WILSON
2011-04-25	21.0	MOUNT WILSON
2011-04-26	15.0	MOUNT WILSON
2011-04-27	17.0	MOUNT WILSON
2011-04-28	13.0	MOUNT WILSON
2011-04-29	22.0	MOUNT WILSON
2011-04-30	11.0	MOUNT WILSON
2011-05-02	12.0	MOUNT WILSON
2011-05-03	11.0	MOUNT WILSON
2011-05-04	11.0	MOUNT WILSON
2011-05-05	11.0	MOUNT WILSON
2011-05-07	12.0	MOUNT WILSON
2011-05-08	15.0	MOUNT WILSON
2011-05-09	15.0	MOUNT WILSON
2011-05-10	14.0	MOUNT WILSON
2011-05-11	11.0	MOUNT WILSON
2011-05-12	9.0	MOUNT WILSON
2011-05-13	14.0	MOUNT WILSON
2011-05-14	12.0	MOUNT WILSON
2011-05-15	22.0	MOUNT WILSON
2011-05-16	15.0	MOUNT WILSON
2011-05-17	15.0	MOUNT WILSON
2011-05-18	19.0	MOUNT WILSON
2011-05-19	13.0	MOUNT WILSON
2011-05-20	12.0	MOUNT WILSON
2011-05-21	11.0	MOUNT WILSON
2011-05-23	14.0	MOUNT WILSON
2011-05-24	18.0	MOUNT WILSON
2011-05-25	15.0	MOUNT WILSON
2011-05-26	15.0	MOUNT WILSON
2011-05-27	17.0	MOUNT WILSON
2011-05-28	21.0	MOUNT WILSON
2011-05-29	13.0	MOUNT WILSON
2011-05-30	18.0	MOUNT WILSON
2011-05-31	13.0	MOUNT WILSON
2011-06-01	12.0	MOUNT WILSON
2011-06-02	13.0	MOUNT WILSON
2011-06-03	14.0	MOUNT WILSON
2011-06-04	18.0	MOUNT WILSON
2011-06-05	20.0	MOUNT WILSON
2011-06-06	22.0	MOUNT WILSON
2011-06-07	9.0	MOUNT WILSON
2011-06-08	18.0	MOUNT WILSON
2011-06-09	11.0	MOUNT WILSON
2011-06-11	12.0	MOUNT WILSON
2011-06-14	13.0	MOUNT WILSON
2011-06-15	11.0	MOUNT WILSON
2011-06-16	11.0	MOUNT WILSON
2011-06-17	9.0	MOUNT WILSON
2011-06-18	12.0	MOUNT WILSON
2011-06-19	17.0	MOUNT WILSON
2011-06-20	12.0	MOUNT WILSON
2011-06-21	11.0	MOUNT WILSON
2011-06-22	13.0	MOUNT WILSON
2011-06-23	11.0	MOUNT WILSON
2011-06-25	13.0	MOUNT WILSON
2011-06-26	14.0	MOUNT WILSON
2011-06-27	11.0	MOUNT WILSON
2011-06-28	11.0	MOUNT WILSON
2011-06-29	15.0	MOUNT WILSON
2011-06-30	9.0	MOUNT WILSON
2011-07-02	12.0	MOUNT WILSON
2011-07-03	13.0	MOUNT WILSON
2011-07-04	19.0	MOUNT WILSON
2011-07-06	12.0	MOUNT WILSON
2011-07-08	14.0	MOUNT WILSON
2011-07-09	11.0	MOUNT WILSON
2011-07-16	11.0	MOUNT WILSON
2011-07-18	14.0	MOUNT WILSON
2011-07-19	11.0	MOUNT WILSON
2011-07-20	11.0	MOUNT WILSON
2011-07-21	11.0	MOUNT WILSON
2011-07-23	13.0	MOUNT WILSON
2011-07-24	17.0	MOUNT WILSON
2011-07-26	9.0	MOUNT WILSON
2011-07-30	12.0	MOUNT WILSON
2011-08-01	9.0	MOUNT WILSON
2011-08-02	11.0	MOUNT WILSON
2011-08-03	19.0	MOUNT WILSON
2011-08-04	12.0	MOUNT WILSON
2011-08-08	9.0	MOUNT WILSON
2011-08-10	11.0	MOUNT WILSON
2011-08-13	9.0	MOUNT WILSON
2011-08-14	11.0	MOUNT WILSON
2011-08-15	11.0	MOUNT WILSON
2011-08-16	15.0	MOUNT WILSON
2011-08-18	11.0	MOUNT WILSON
2011-08-20	12.0	MOUNT WILSON
2011-08-21	11.0	MOUNT WILSON
2011-08-22	11.0	MOUNT WILSON
2011-08-23	11.0	MOUNT WILSON
2011-08-24	12.0	MOUNT WILSON
2011-08-25	18.0	MOUNT WILSON
2011-08-26	13.0	MOUNT WILSON
2011-08-27	12.0	MOUNT WILSON
2011-08-28	14.0	MOUNT WILSON
2011-08-29	15.0	MOUNT WILSON
2011-08-30	11.0	MOUNT WILSON
2011-09-01	13.0	MOUNT WILSON
2011-09-02	11.0	MOUNT WILSON
2011-09-03	12.0	MOUNT WILSON
2011-09-04	14.0	MOUNT WILSON
2011-09-05	20.0	MOUNT WILSON
2011-09-06	13.0	MOUNT WILSON
2011-09-07	13.0	MOUNT WILSON
2011-09-08	13.0	MOUNT WILSON
2011-09-09	9.0	MOUNT WILSON
2011-09-10	22.0	MOUNT WILSON
2011-09-11	12.0	MOUNT WILSON
2011-09-12	19.0	MOUNT WILSON
2011-09-13	14.0	MOUNT WILSON
2011-09-15	11.0	MOUNT WILSON
2011-09-16	9.0	MOUNT WILSON
2011-09-18	9.0	MOUNT WILSON
2011-09-19	12.0	MOUNT WILSON
2011-09-20	12.0	MOUNT WILSON
2011-09-21	9.0	MOUNT WILSON
2011-09-22	17.0	MOUNT WILSON
2011-09-23	14.0	MOUNT WILSON
2011-09-24	11.0	MOUNT WILSON
2011-09-25	11.0	MOUNT WILSON
2011-09-26	17.0	MOUNT WILSON
2011-09-27	11.0	MOUNT WILSON
2011-09-28	9.0	MOUNT WILSON
2011-09-30	14.0	MOUNT WILSON
2011-10-01	15.0	MOUNT WILSON
2011-10-02	15.0	MOUNT WILSON
2011-10-03	13.0	MOUNT WILSON
2011-10-04	15.0	MOUNT WILSON
2011-10-05	31.0	MOUNT WILSON
2011-10-06	21.0	MOUNT WILSON
2011-10-07	11.0	MOUNT WILSON
2011-10-08	13.0	MOUNT WILSON
2011-10-09	14.0	MOUNT WILSON
2011-10-10	11.0	MOUNT WILSON
2011-10-11	15.0	MOUNT WILSON
2011-10-12	15.0	MOUNT WILSON
2011-10-13	14.0	MOUNT WILSON
2011-10-15	9.0	MOUNT WILSON
2011-10-16	13.0	MOUNT WILSON
2011-10-18	12.0	MOUNT WILSON
2011-10-20	11.0	MOUNT WILSON
2011-10-21	12.0	MOUNT WILSON
2011-10-22	9.0	MOUNT WILSON
2011-10-24	9.0	MOUNT WILSON
2011-10-25	13.0	MOUNT WILSON
2011-10-26	9.0	MOUNT WILSON
2011-10-30	11.0	MOUNT WILSON
2011-10-31	11.0	MOUNT WILSON
2011-11-01	13.0	MOUNT WILSON
2011-11-02	11.0	MOUNT WILSON
2011-11-03	22.0	MOUNT WILSON
2011-11-04	28.0	MOUNT WILSON
2011-11-05	12.0	MOUNT WILSON
2011-11-06	14.0	MOUNT WILSON
2011-11-07	15.0	MOUNT WILSON
2011-11-09	9.0	MOUNT WILSON
2011-11-10	22.0	MOUNT WILSON
2011-11-11	21.0	MOUNT WILSON
2011-11-12	28.0	MOUNT WILSON
2011-11-13	22.0	MOUNT WILSON
2011-11-14	17.0	MOUNT WILSON
2011-11-15	13.0	MOUNT WILSON
2011-11-16	11.0	MOUNT WILSON
2011-11-18	14.0	MOUNT WILSON
2011-11-19	15.0	MOUNT WILSON
2011-11-20	28.0	MOUNT WILSON
2011-11-21	20.0	MOUNT WILSON
2011-11-23	17.0	MOUNT WILSON
2011-11-24	19.0	MOUNT WILSON
2011-11-25	11.0	MOUNT WILSON
2011-11-29	11.0	MOUNT WILSON
2011-11-30	18.0	MOUNT WILSON
2011-12-01	20.0	MOUNT WILSON
2011-12-03	11.0	MOUNT WILSON
2011-12-04	13.0	MOUNT WILSON
2011-12-05	13.0	MOUNT WILSON
2011-12-07	9.0	MOUNT WILSON
2011-12-10	9.0	MOUNT WILSON
2011-12-11	9.0	MOUNT WILSON
2011-12-12	15.0	MOUNT WILSON
2011-12-13	15.0	MOUNT WILSON
2011-12-14	9.0	MOUNT WILSON
2011-12-15	13.0	MOUNT WILSON
2011-12-16	18.0	MOUNT WILSON
2011-12-17	28.0	MOUNT WILSON
2011-12-18	11.0	MOUNT WILSON
2011-12-19	9.0	MOUNT WILSON
2011-12-20	9.0	MOUNT WILSON
2011-12-22	15.0	MOUNT WILSON
2011-12-23	15.0	MOUNT WILSON
2011-12-24	11.0	MOUNT WILSON
2011-12-27	12.0	MOUNT WILSON
2011-12-29	13.0	MOUNT WILSON
2011-12-30	13.0	MOUNT WILSON
2011-12-31	14.0	MOUNT WILSON
2012-01-01	22.0	MOUNT WILSON
2012-01-02	18.0	MOUNT WILSON
2012-01-06	12.0	MOUNT WILSON
2012-01-07	15.0	MOUNT WILSON
2012-01-10	11.0	MOUNT WILSON
2012-01-13	9.0	MOUNT WILSON
2012-01-14	15.0	MOUNT WILSON
2012-01-15	12.0	MOUNT WILSON
2012-01-16	14.0	MOUNT WILSON
2012-01-17	12.0	MOUNT WILSON
2012-01-18	14.0	MOUNT WILSON
2012-01-19	17.0	MOUNT WILSON
2012-01-20	19.0	MOUNT WILSON
2012-01-21	24.0	MOUNT WILSON
2012-01-22	17.0	MOUNT WILSON
2012-01-23	20.0	MOUNT WILSON
2012-01-25	17.0	MOUNT WILSON
2012-01-26	18.0	MOUNT WILSON
2012-01-27	15.0	MOUNT WILSON
2012-01-28	20.0	MOUNT WILSON
2012-01-30	9.0	MOUNT WILSON
2012-02-01	14.0	MOUNT WILSON
2012-02-02	14.0	MOUNT WILSON
2012-02-04	12.0	MOUNT WILSON
2012-02-07	22.0	MOUNT WILSON
2012-02-08	15.0	MOUNT WILSON
2012-02-09	11.0	MOUNT WILSON
2012-02-10	15.0	MOUNT WILSON
2012-02-11	13.0	MOUNT WILSON
2012-02-12	14.0	MOUNT WILSON
2012-02-13	18.0	MOUNT WILSON
2012-02-14	11.0	MOUNT WILSON
2012-02-15	19.0	MOUNT WILSON
2012-02-16	22.0	MOUNT WILSON
2012-02-18	15.0	MOUNT WILSON
2012-02-19	13.0	MOUNT WILSON
2012-02-20	12.0	MOUNT WILSON
2012-02-21	9.0	MOUNT WILSON
2012-02-22	9.0	MOUNT WILSON
2012-02-24	14.0	MOUNT WILSON
2012-02-25	22.0	MOUNT WILSON
2012-02-26	13.0	MOUNT WILSON
2012-02-27	26.0	MOUNT WILSON
2012-02-28	17.0	MOUNT WILSON
2012-02-29	20.0	MOUNT WILSON
2012-03-01	25.0	MOUNT WILSON
2012-03-02	18.0	MOUNT WILSON
2012-03-04	11.0	MOUNT WILSON
2012-03-05	9.0	MOUNT WILSON
2012-03-06	18.0	MOUNT WILSON
2012-03-07	15.0	MOUNT WILSON
2012-03-08	9.0	MOUNT WILSON
2012-03-09	12.0	MOUNT WILSON
2012-03-10	9.0	MOUNT WILSON
2012-03-12	11.0	MOUNT WILSON
2012-03-13	11.0	MOUNT WILSON
2012-03-14	11.0	MOUNT WILSON
2012-03-15	9.0	MOUNT WILSON
2012-03-16	13.0	MOUNT WILSON
2012-03-17	40.0	MOUNT WILSON
2012-03-18	22.0	MOUNT WILSON
2012-03-19	18.0	MOUNT WILSON
2012-03-20	11.0	MOUNT WILSON
2012-03-22	11.0	MOUNT WILSON
2012-03-23	14.0	MOUNT WILSON
2012-03-24	19.0	MOUNT WILSON
2012-03-25	52.0	MOUNT WILSON
2012-03-26	28.0	MOUNT WILSON
2012-03-27	12.0	MOUNT WILSON
2012-03-28	11.0	MOUNT WILSON
2012-03-29	15.0	MOUNT WILSON
2012-03-30	9.0	MOUNT WILSON
2012-03-31	12.0	MOUNT WILSON
2012-04-01	19.0	MOUNT WILSON
2012-04-03	13.0	MOUNT WILSON
2012-04-04	13.0	MOUNT WILSON
2012-04-05	15.0	MOUNT WILSON
2012-04-06	15.0	MOUNT WILSON
2012-04-07	12.0	MOUNT WILSON
2012-04-09	18.0	MOUNT WILSON
2012-04-10	19.0	MOUNT WILSON
2012-04-11	26.0	MOUNT WILSON
2012-04-12	19.0	MOUNT WILSON
2012-04-13	35.0	MOUNT WILSON
2012-04-14	21.0	MOUNT WILSON
2012-04-15	11.0	MOUNT WILSON
2012-04-16	11.0	MOUNT WILSON
2012-04-17	11.0	MOUNT WILSON
2012-04-20	14.0	MOUNT WILSON
2012-04-21	13.0	MOUNT WILSON
2012-04-22	11.0	MOUNT WILSON
2012-04-24	14.0	MOUNT WILSON
2012-04-25	18.0	MOUNT WILSON
2012-04-26	28.0	MOUNT WILSON
2012-04-27	12.0	MOUNT WILSON
2012-04-28	11.0	MOUNT WILSON
2012-04-29	12.0	MOUNT WILSON
2012-05-01	15.0	MOUNT WILSON
2012-05-02	14.0	MOUNT WILSON
2012-05-03	15.0	MOUNT WILSON
2012-05-04	17.0	MOUNT WILSON
2012-05-05	14.0	MOUNT WILSON
2012-05-06	9.0	MOUNT WILSON
2012-05-07	9.0	MOUNT WILSON
2012-05-09	20.0	MOUNT WILSON
2012-05-10	25.0	MOUNT WILSON
2012-05-11	35.0	MOUNT WILSON
2012-05-12	12.0	MOUNT WILSON
2012-05-13	9.0	MOUNT WILSON
2012-05-14	11.0	MOUNT WILSON
2012-05-15	29.0	MOUNT WILSON
2012-05-17	15.0	MOUNT WILSON
2012-05-18	24.0	MOUNT WILSON
2012-05-20	13.0	MOUNT WILSON
2012-05-21	11.0	MOUNT WILSON
2012-05-22	15.0	MOUNT WILSON
2012-05-23	20.0	MOUNT WILSON
2012-05-24	12.0	MOUNT WILSON
2012-05-25	22.0	MOUNT WILSON
2012-05-26	17.0	MOUNT WILSON
2012-05-27	13.0	MOUNT WILSON
2012-05-28	13.0	MOUNT WILSON
2012-05-29	12.0	MOUNT WILSON
2012-05-30	15.0	MOUNT WILSON
2012-05-31	33.0	MOUNT WILSON
2012-06-01	11.0	MOUNT WILSON
2012-06-02	11.0	MOUNT WILSON
2012-06-03	12.0	MOUNT WILSON
2012-06-04	12.0	MOUNT WILSON
2012-06-05	21.0	MOUNT WILSON
2012-06-06	11.0	MOUNT WILSON
2012-06-09	13.0	MOUNT WILSON
2012-06-10	12.0	MOUNT WILSON
2012-06-11	12.0	MOUNT WILSON
2012-06-12	11.0	MOUNT WILSON
2012-06-13	12.0	MOUNT WILSON
2012-06-14	9.0	MOUNT WILSON
2012-06-15	13.0	MOUNT WILSON
2012-06-17	17.0	MOUNT WILSON
2012-06-18	17.0	MOUNT WILSON
2012-06-19	22.0	MOUNT WILSON
2012-06-20	15.0	MOUNT WILSON
2012-06-21	9.0	MOUNT WILSON
2012-06-22	14.0	MOUNT WILSON
2012-06-23	22.0	MOUNT WILSON
2012-06-24	11.0	MOUNT WILSON
2012-06-25	12.0	MOUNT WILSON
2012-06-26	11.0	MOUNT WILSON
2012-06-27	9.0	MOUNT WILSON
2012-06-28	9.0	MOUNT WILSON
2012-07-01	15.0	MOUNT WILSON
2012-07-03	15.0	MOUNT WILSON
2012-07-04	15.0	MOUNT WILSON
2012-07-05	13.0	MOUNT WILSON
2012-07-06	13.0	MOUNT WILSON
2012-07-07	13.0	MOUNT WILSON
2012-07-08	9.0	MOUNT WILSON
2012-07-09	12.0	MOUNT WILSON
2012-07-10	14.0	MOUNT WILSON
2012-07-11	15.0	MOUNT WILSON
2012-07-12	17.0	MOUNT WILSON
2012-07-13	9.0	MOUNT WILSON
2012-07-14	12.0	MOUNT WILSON
2012-07-15	15.0	MOUNT WILSON
2012-07-16	20.0	MOUNT WILSON
2012-07-17	17.0	MOUNT WILSON
2012-07-18	12.0	MOUNT WILSON
2012-07-19	15.0	MOUNT WILSON
2012-07-20	20.0	MOUNT WILSON
2012-07-21	11.0	MOUNT WILSON
2012-07-22	11.0	MOUNT WILSON
2012-07-23	9.0	MOUNT WILSON
2012-07-24	13.0	MOUNT WILSON
2012-07-25	14.0	MOUNT WILSON
2012-07-26	11.0	MOUNT WILSON
2012-07-27	11.0	MOUNT WILSON
2012-07-29	11.0	MOUNT WILSON
2012-07-30	9.0	MOUNT WILSON
2012-08-01	28.0	MOUNT WILSON
2012-08-02	11.0	MOUNT WILSON
2012-08-03	11.0	MOUNT WILSON
2012-08-04	13.0	MOUNT WILSON
2012-08-05	9.0	MOUNT WILSON
2012-08-06	12.0	MOUNT WILSON
2012-08-07	14.0	MOUNT WILSON
2012-08-08	11.0	MOUNT WILSON
2012-08-09	13.0	MOUNT WILSON
2012-08-10	12.0	MOUNT WILSON
